Date,Rate
2016-04-13,0.004696
2016-04-12,0.004722
2016-04-11,0.004665
2016-04-08,0.00466
2016-04-07,0.004643
2016-04-06,0.004666
2016-04-05,0.004669
2016-04-04,0.004632
2016-04-01,0.004651
2016-03-31,0.004128
2016-03-30,0.004638
2016-03-29,0.004656
2016-03-24,0.004679
2016-03-23,0.004694
2016-03-22,0.00464
2016-03-21,0.004685
2016-03-18,0.004664
2016-03-17,0.004636
2016-03-16,0.00467
2016-03-15,0.00466
2016-03-14,0.004689
2016-03-11,0.00472
2016-03-10,0.004681
2016-03-09,0.004665
2016-03-08,0.004666
2016-03-07,0.004688
2016-03-04,0.004712
2016-03-03,0.004666
2016-03-02,0.00466
2016-03-01,0.004672
2016-02-29,0.004545
2016-02-26,0.004728
2016-02-25,0.004632
2016-02-24,0.004637
2016-02-23,0.004608
2016-02-22,0.004668
2016-02-19,0.004624
2016-02-18,0.004618
2016-02-17,0.004627
2016-02-16,0.00472
2016-02-15,0.004669
2016-02-12,0.004678
2016-02-11,0.00467
2016-02-10,0.004666
2016-02-09,0.004671
2016-02-08,0.004674
2016-02-05,0.004672
2016-02-04,0.004686
2016-02-03,0.004671
2016-02-02,0.004663
2016-02-01,0.00466
2016-01-29,0.004517
2016-01-28,0.004668
2016-01-27,0.00468
2016-01-26,0.004669
2016-01-25,0.00472
2016-01-22,0.004716
2016-01-21,0.004693
2016-01-20,0.004638
2016-01-19,0.004632
2016-01-18,0.004644
2016-01-15,0.00468
2016-01-14,0.004635
2016-01-13,0.004636
2016-01-12,0.004636
2016-01-11,0.004638
2016-01-08,0.00466
2016-01-07,0.004668
2016-01-06,0.004717
2016-01-05,0.004676
2016-01-04,0.004648
2015-12-31,0.003475
2015-12-30,0.004618
2015-12-29,0.004618
2015-12-24,0.004604
2015-12-23,0.004607
2015-12-22,0.004617
2015-12-21,0.004619
2015-12-18,0.004673
2015-12-17,0.004629
2015-12-16,0.004644
2015-12-15,0.004614
2015-12-14,0.004642
2015-12-11,0.004623
2015-12-10,0.004613
2015-12-09,0.004638
2015-12-08,0.004615
2015-12-07,0.004715
2015-12-04,0.004622
2015-12-03,0.004626
2015-12-02,0.004638
2015-12-01,0.004617
2015-11-30,0.004539
2015-11-27,0.004723
2015-11-26,0.004621
2015-11-25,0.004661
2015-11-24,0.004628
2015-11-23,0.004635
2015-11-20,0.004627
2015-11-19,0.004634
2015-11-18,0.004639
2015-11-17,0.004628
2015-11-16,0.004625
2015-11-13,0.004642
2015-11-12,0.004611
2015-11-11,0.004641
2015-11-10,0.004667
2015-11-09,0.00464
2015-11-06,0.004633
2015-11-05,0.004646
2015-11-04,0.004641
2015-11-03,0.004629
2015-11-02,0.004638
2015-10-30,0.004482
2015-10-29,0.004617
2015-10-28,0.0046
2015-10-27,0.004633
2015-10-26,0.00462
2015-10-23,0.004603
2015-10-22,0.004649
2015-10-21,0.00465
2015-10-20,0.004619
2015-10-19,0.004642
2015-10-16,0.004613
2015-10-15,0.004603
2015-10-14,0.004583
2015-10-13,0.004577
2015-10-12,0.004706
2015-10-09,0.004692
2015-10-08,0.004729
2015-10-07,0.004621
2015-10-06,0.00465
2015-10-05,0.004591
2015-10-02,0.004599
2015-10-01,0.004596
2015-09-30,0.003518
2015-09-29,0.004597
2015-09-28,0.004584
2015-09-25,0.004615
2015-09-24,0.004615
2015-09-23,0.00462
2015-09-22,0.00463
2015-09-21,0.004672
2015-09-18,0.004582
2015-09-17,0.004548
2015-09-16,0.004528
2015-09-15,0.004553
2015-09-14,0.004606
2015-09-11,0.004636
2015-09-10,0.004641
2015-09-09,0.004619
2015-09-08,0.004536
2015-09-07,0.004591
2015-09-04,0.004511
2015-09-03,0.004579
2015-09-02,0.004594
2015-09-01,0.004586
2015-08-28,0.004526
2015-08-27,0.004604
2015-08-26,0.004638
2015-08-25,0.004612
2015-08-24,0.004612
2015-08-21,0.004628
2015-08-20,0.004607
2015-08-19,0.00455
2015-08-18,0.004525
2015-08-17,0.004614
2015-08-14,0.004613
2015-08-13,0.004587
2015-08-12,0.004589
2015-08-11,0.004607
2015-08-10,0.00459
2015-08-07,0.004594
2015-08-06,0.004591
2015-08-05,0.004563
2015-08-04,0.004575
2015-08-03,0.004573
2015-07-31,0.004481
2015-07-30,0.004571
2015-07-29,0.004551
2015-07-28,0.004563
2015-07-27,0.004536
2015-07-24,0.004535
2015-07-23,0.004548
2015-07-22,0.004524
2015-07-21,0.004597
2015-07-20,0.004566
2015-07-17,0.00457
2015-07-16,0.004578
2015-07-15,0.004561
2015-07-14,0.004545
2015-07-13,0.004521
2015-07-10,0.004525
2015-07-09,0.004549
2015-07-08,0.00457
2015-07-07,0.004539
2015-07-06,0.004515
2015-07-03,0.004564
2015-07-02,0.004528
2015-07-01,0.004581
2015-06-30,0.003947
2015-06-29,0.004551
2015-06-26,0.004577
2015-06-25,0.004573
2015-06-24,0.004561
2015-06-23,0.004613
2015-06-22,0.004602
2015-06-19,0.004584
2015-06-18,0.004603
2015-06-17,0.004613
2015-06-16,0.004626
2015-06-15,0.004587
2015-06-12,0.004596
2015-06-11,0.004621
2015-06-10,0.004639
2015-06-09,0.004593
2015-06-08,0.004599
2015-06-05,0.004592
2015-06-04,0.004625
2015-06-03,0.004602
2015-06-02,0.004554
2015-06-01,0.004603
2015-05-29,0.004506
2015-05-28,0.004638
2015-05-27,0.004629
2015-05-26,0.004624
2015-05-22,0.0047
2015-05-21,0.004596
2015-05-20,0.004661
2015-05-19,0.004644
2015-05-18,0.004605
2015-05-15,0.004605
2015-05-14,0.004615
2015-05-13,0.004613
2015-05-12,0.00461
2015-05-11,0.004583
2015-05-08,0.004621
2015-05-07,0.004611
2015-05-06,0.004632
2015-05-05,0.004655
2015-05-01,0.004623
2015-04-30,0.004529
2015-04-29,0.004608
2015-04-28,0.004566
2015-04-27,0.004651
2015-04-24,0.00461
2015-04-23,0.004585
2015-04-22,0.00459
2015-04-21,0.004593
2015-04-20,0.004547
2015-04-17,0.004609
2015-04-16,0.004601
2015-04-15,0.004577
2015-04-14,0.004575
2015-04-13,0.004537
2015-04-10,0.004547
2015-04-09,0.004526
2015-04-08,0.004541
2015-04-07,0.004561
2015-04-02,0.004555
2015-04-01,0.004573
2015-03-31,0.004217
2015-03-30,0.004615
2015-03-27,0.004637
2015-03-26,0.004554
2015-03-25,0.004586
2015-03-24,0.00464
2015-03-23,0.004607
2015-03-20,0.004599
2015-03-19,0.00457
2015-03-18,0.004607
2015-03-17,0.00452
2015-03-16,0.004496
2015-03-13,0.004529
2015-03-12,0.004521
2015-03-11,0.004559
2015-03-10,0.004589
2015-03-09,0.004627
2015-03-06,0.004576
2015-03-05,0.004628
2015-03-04,0.004575
2015-03-03,0.004605
2015-03-02,0.004639
2015-02-27,0.004442
2015-02-26,0.004669
2015-02-25,0.004574
2015-02-24,0.004598
2015-02-23,0.004505
2015-02-20,0.004568
2015-02-19,0.004654
2015-02-18,0.004643
2015-02-17,0.004625
2015-02-16,0.004562
2015-02-13,0.004524
2015-02-12,0.004423
2015-02-11,0.004431
2015-02-10,0.00441
2015-02-09,0.004427
2015-02-06,0.004453
2015-02-05,0.004427
2015-02-04,0.004345
2015-02-03,0.0045
2015-02-02,0.004443
2015-01-30,0.004195
2015-01-29,0.004407
2015-01-28,0.004474
2015-01-27,0.004322
2015-01-26,0.004443
2015-01-23,0.004461
2015-01-22,0.004325
2015-01-21,0.004366
2015-01-20,0.004338
2015-01-19,0.004422
2015-01-16,0.004372
2015-01-15,0.004384
2015-01-14,0.004334
2015-01-13,0.004348
2015-01-12,0.004352
2015-01-09,0.004327
2015-01-08,0.004339
2015-01-07,0.004292
2015-01-06,0.0043
2015-01-05,0.004335
2015-01-02,0.004316
2014-12-31,0.003565
2014-12-30,0.004324
2014-12-29,0.00428
2014-12-24,0.004303
2014-12-23,0.00427
2014-12-22,0.00428
2014-12-19,0.004319
2014-12-18,0.004317
2014-12-17,0.004299
2014-12-16,0.004339
2014-12-15,0.00433
2014-12-12,0.004358
2014-12-11,0.004363
2014-12-10,0.004357
2014-12-09,0.00443
2014-12-08,0.004293
2014-12-05,0.004266
2014-12-04,0.004266
2014-12-03,0.004274
2014-12-02,0.004288
2014-12-01,0.004359
2014-11-28,0.004225
2014-11-27,0.004391
2014-11-26,0.004359
2014-11-25,0.0043
2014-11-24,0.004323
2014-11-21,0.004294
2014-11-20,0.004303
2014-11-19,0.004307
2014-11-18,0.004315
2014-11-17,0.004334
2014-11-14,0.004301
2014-11-13,0.00436
2014-11-12,0.004357
2014-11-11,0.004314
2014-11-10,0.004296
2014-11-07,0.004358
2014-11-06,0.004341
2014-11-05,0.004327
2014-11-04,0.004344
2014-11-03,0.004345
2014-10-31,0.004227
2014-10-30,0.00433
2014-10-29,0.004342
2014-10-28,0.004358
2014-10-27,0.004329
2014-10-24,0.004278
2014-10-23,0.004349
2014-10-22,0.004287
2014-10-21,0.004286
2014-10-20,0.004284
2014-10-17,0.004309
2014-10-16,0.004314
2014-10-15,0.00429
2014-10-14,0.004335
2014-10-13,0.004386
2014-10-10,0.004265
2014-10-09,0.004321
2014-10-08,0.004299
2014-10-07,0.004271
2014-10-06,0.00431
2014-10-03,0.004331
2014-10-02,0.004298
2014-10-01,0.004285
2014-09-30,0.004027
2014-09-29,0.004506
2014-09-26,0.004512
2014-09-25,0.00428
2014-09-24,0.004418
2014-09-23,0.004422
2014-09-22,0.004258
2014-09-19,0.004249
2014-09-18,0.004288
2014-09-17,0.004301
2014-09-16,0.004339
2014-09-15,0.004319
2014-09-12,0.004316
2014-09-11,0.004288
2014-09-10,0.004291
2014-09-09,0.004294
2014-09-08,0.004311
2014-09-05,0.004293
2014-09-04,0.004292
2014-09-03,0.004303
2014-09-02,0.004326
2014-09-01,0.004375
2014-08-29,0.004005
2014-08-28,0.004359
2014-08-27,0.004265
2014-08-26,0.004254
2014-08-22,0.004142
2014-08-21,0.004257
2014-08-20,0.004233
2014-08-19,0.004265
2014-08-18,0.004224
2014-08-15,0.004224
2014-08-14,0.004183
2014-08-13,0.004211
2014-08-12,0.004212
2014-08-11,0.004258
2014-08-08,0.004218
2014-08-07,0.00425
2014-08-06,0.004244
2014-08-05,0.004282
2014-08-04,0.004248
2014-08-01,0.004228
2014-07-31,0.004045
2014-07-30,0.004367
2014-07-29,0.004279
2014-07-28,0.004324
2014-07-25,0.004247
2014-07-24,0.004349
2014-07-23,0.004333
2014-07-22,0.004307
2014-07-21,0.004219
2014-07-18,0.004263
2014-07-17,0.004265
2014-07-16,0.004263
2014-07-15,0.004297
2014-07-14,0.004291
2014-07-11,0.004277
2014-07-10,0.004282
2014-07-09,0.004315
2014-07-08,0.004307
2014-07-07,0.004301
2014-07-04,0.004228
2014-07-03,0.00423
2014-07-02,0.004371
2014-07-01,0.004347
2014-06-30,0.003807
2014-06-27,0.004351
2014-06-26,0.004213
2014-06-25,0.004275
2014-06-24,0.004282
2014-06-23,0.00426
2014-06-20,0.00438
2014-06-19,0.004349
2014-06-18,0.004298
2014-06-17,0.004252
2014-06-16,0.00428
2014-06-13,0.004407
2014-06-12,0.004253
2014-06-11,0.004251
2014-06-10,0.004261
2014-06-09,0.004237
2014-06-06,0.004287
2014-06-05,0.004342
2014-06-04,0.004172
2014-06-03,0.004126
2014-06-02,0.004186
2014-05-30,0.004169
2014-05-29,0.004234
2014-05-28,0.004254
2014-05-27,0.004223
2014-05-23,0.004294
2014-05-22,0.004222
2014-05-21,0.004228
2014-05-20,0.004229
2014-05-19,0.004254
2014-05-16,0.00426
2014-05-15,0.004271
2014-05-14,0.004249
2014-05-13,0.004224
2014-05-12,0.004219
2014-05-09,0.004254
2014-05-08,0.004255
2014-05-07,0.004251
2014-05-06,0.004196
2014-05-02,0.004178
2014-05-01,0.004205
2014-04-30,0.003984
2014-04-29,0.004199
2014-04-28,0.004234
2014-04-25,0.004208
2014-04-24,0.004215
2014-04-23,0.004225
2014-04-22,0.00424
2014-04-17,0.004265
2014-04-16,0.004275
2014-04-15,0.0043
2014-04-14,0.004235
2014-04-11,0.00422
2014-04-10,0.004275
2014-04-09,0.00425
2014-04-08,0.004237
2014-04-07,0.004255
2014-04-04,0.004174
2014-04-03,0.004224
2014-04-02,0.004209
2014-04-01,0.004168
2014-03-31,0.003342
2014-03-28,0.00421
2014-03-27,0.004233
2014-03-26,0.00425
2014-03-25,0.004234
2014-03-24,0.004208
2014-03-21,0.004191
2014-03-20,0.004293
2014-03-19,0.00418
2014-03-18,0.004163
2014-03-17,0.004197
2014-03-14,0.004162
2014-03-13,0.004173
2014-03-12,0.004197
2014-03-11,0.004202
2014-03-10,0.004129
2014-03-07,0.004181
2014-03-06,0.004196
2014-03-05,0.004209
2014-03-04,0.004188
2014-03-03,0.004197
2014-02-28,0.003904
2014-02-27,0.004109
2014-02-26,0.004189
2014-02-25,0.00418
2014-02-24,0.004185
2014-02-21,0.004199
2014-02-20,0.004142
2014-02-19,0.004134
2014-02-18,0.004116
2014-02-17,0.004315
2014-02-14,0.004216
2014-02-13,0.004199
2014-02-12,0.004166
2014-02-11,0.004185
2014-02-10,0.004222
2014-02-07,0.004245
2014-02-06,0.004296
2014-02-05,0.004271
2014-02-04,0.004319
2014-02-03,0.004339
2014-01-31,0.004104
2014-01-30,0.004342
2014-01-29,0.004273
2014-01-28,0.004343
2014-01-27,0.004253
2014-01-24,0.004289
2014-01-23,0.004336
2014-01-22,0.004287
2014-01-21,0.004313
2014-01-20,0.004303
2014-01-17,0.004246
2014-01-16,0.004371
2014-01-15,0.004308
2014-01-14,0.004284
2014-01-13,0.00427
2014-01-10,0.004272
2014-01-09,0.004284
2014-01-08,0.004282
2014-01-07,0.004332
2014-01-06,0.004304
2014-01-03,0.004256
2014-01-02,0.004264
2013-12-31,0.003057
2013-12-30,0.004162
2013-12-27,0.004248
2013-12-24,0.004167
2013-12-23,0.004236
2013-12-20,0.004247
2013-12-19,0.004297
2013-12-18,0.004289
2013-12-17,0.004287
2013-12-16,0.004243
2013-12-13,0.004301
2013-12-12,0.00431
2013-12-11,0.004298
2013-12-10,0.004319
2013-12-09,0.004321
2013-12-06,0.004316
2013-12-05,0.004286
2013-12-04,0.004285
2013-12-03,0.004282
2013-12-02,0.00434
2013-11-29,0.004188
2013-11-28,0.004357
2013-11-27,0.004316
2013-11-26,0.004316
2013-11-25,0.004288
2013-11-22,0.004301
2013-11-21,0.004326
2013-11-20,0.004329
2013-11-19,0.004295
2013-11-18,0.004306
2013-11-15,0.004322
2013-11-14,0.004329
2013-11-13,0.004304
2013-11-12,0.004315
2013-11-11,0.004331
2013-11-08,0.004249
2013-11-07,0.004303
2013-11-06,0.004258
2013-11-05,0.004288
2013-11-04,0.004308
2013-11-01,0.004264
2013-10-31,0.004184
2013-10-30,0.004281
2013-10-29,0.004294
2013-10-28,0.004322
2013-10-25,0.00433
2013-10-24,0.004316
2013-10-23,0.004317
2013-10-22,0.004309
2013-10-21,0.004332
2013-10-18,0.004322
2013-10-17,0.004277
2013-10-16,0.004313
2013-10-15,0.004337
2013-10-14,0.004354
2013-10-11,0.004283
2013-10-10,0.004307
2013-10-09,0.004333
2013-10-08,0.004346
2013-10-07,0.004335
2013-10-04,0.004315
2013-10-03,0.004362
2013-10-02,0.004288
2013-10-01,0.004345
2013-09-30,0.00411
2013-09-27,0.004286
2013-09-26,0.004301
2013-09-25,0.004303
2013-09-24,0.004322
2013-09-23,0.00433
2013-09-20,0.004303
2013-09-19,0.004308
2013-09-18,0.00425
2013-09-17,0.0042
2013-09-16,0.004187
2013-09-13,0.004319
2013-09-12,0.004341
2013-09-11,0.004314
2013-09-10,0.004349
2013-09-09,0.004337
2013-09-06,0.004335
2013-09-05,0.004344
2013-09-04,0.004361
2013-09-03,0.00433
2013-09-02,0.004343
2013-08-30,0.003979
2013-08-29,0.004255
2013-08-28,0.004303
2013-08-27,0.00427
2013-08-23,0.00427
2013-08-22,0.004296
2013-08-21,0.004261
2013-08-20,0.004287
2013-08-19,0.004254
2013-08-16,0.004257
2013-08-15,0.004272
2013-08-14,0.004251
2013-08-13,0.004237
2013-08-12,0.004301
2013-08-09,0.004277
2013-08-08,0.004281
2013-08-07,0.004301
2013-08-06,0.004333
2013-08-05,0.004305
2013-08-02,0.004314
2013-08-01,0.004367
2013-07-31,0.004299
2013-07-30,0.004324
2013-07-29,0.004315
2013-07-26,0.004298
2013-07-25,0.00431
2013-07-24,0.004293
2013-07-23,0.004299
2013-07-22,0.004312
2013-07-19,0.004324
2013-07-18,0.004314
2013-07-17,0.004309
2013-07-16,0.004266
2013-07-15,0.004313
2013-07-12,0.004312
2013-07-11,0.004318
2013-07-10,0.004293
2013-07-09,0.004311
2013-07-08,0.00429
2013-07-05,0.004287
2013-07-04,0.004288
2013-07-03,0.004286
2013-07-02,0.004295
2013-07-01,0.004273
2013-06-28,0.003919
2013-06-27,0.004303
2013-06-26,0.004305
2013-06-25,0.004326
2013-06-24,0.004335
2013-06-21,0.004303
2013-06-20,0.00431
2013-06-19,0.004293
2013-06-18,0.004302
2013-06-17,0.004287
2013-06-14,0.004277
2013-06-13,0.004263
2013-06-12,0.004269
2013-06-11,0.004247
2013-06-10,0.004213
2013-06-07,0.004218
2013-06-06,0.004243
2013-06-05,0.004172
2013-06-04,0.004208
2013-06-03,0.004239
2013-05-31,0.004204
2013-05-30,0.004231
2013-05-29,0.004238
2013-05-28,0.004228
2013-05-24,0.004214
2013-05-23,0.004384
2013-05-22,0.004364
2013-05-21,0.004431
2013-05-20,0.004339
2013-05-17,0.004363
2013-05-16,0.004357
2013-05-15,0.004364
2013-05-14,0.004373
2013-05-13,0.004377
2013-05-10,0.004348
2013-05-09,0.004357
2013-05-08,0.004349
2013-05-07,0.00435
2013-05-03,0.004401
2013-05-02,0.004408
2013-05-01,0.004376
2013-04-30,0.004337
2013-04-29,0.004358
2013-04-26,0.004365
2013-04-25,0.004407
2013-04-24,0.004385
2013-04-23,0.004386
2013-04-22,0.004405
2013-04-19,0.004437
2013-04-18,0.004415
2013-04-17,0.004423
2013-04-16,0.004406
2013-04-15,0.004392
2013-04-12,0.0044
2013-04-11,0.004434
2013-04-10,0.004448
2013-04-09,0.004371
2013-04-08,0.004375
2013-04-05,0.004452
2013-04-04,0.004421
2013-04-03,0.004353
2013-04-02,0.004356
2013-03-28,0.004203
2013-03-27,0.004342
2013-03-26,0.004403
2013-03-25,0.004407
2013-03-22,0.004356
2013-03-21,0.004338
2013-03-20,0.004384
2013-03-19,0.004399
2013-03-18,0.004396
2013-03-15,0.004371
2013-03-14,0.004479
2013-03-13,0.00448
2013-03-12,0.004337
2013-03-11,0.004295
2013-03-08,0.004313
2013-03-07,0.00429
2013-03-06,0.004346
2013-03-05,0.004333
2013-03-04,0.004287
2013-03-01,0.004305
2013-02-28,0.004339
2013-02-27,0.00432
2013-02-26,0.004314
2013-02-25,0.004347
2013-02-22,0.00433
2013-02-21,0.004321
2013-02-20,0.004321
2013-02-19,0.004345
2013-02-18,0.00429
2013-02-15,0.004317
2013-02-14,0.004345
2013-02-13,0.004267
2013-02-12,0.004266
2013-02-11,0.004245
2013-02-08,0.004252
2013-02-07,0.004265
2013-02-06,0.004055
2013-02-05,0.004059
2013-02-04,0.004136
2013-02-01,0.004093
2013-01-31,0.004082
2013-01-30,0.004115
2013-01-29,0.004066
2013-01-28,0.004051
2013-01-25,0.004039
2013-01-24,0.004018
2013-01-23,0.003994
2013-01-22,0.004029
2013-01-21,0.004023
2013-01-18,0.004042
2013-01-17,0.004022
2013-01-16,0.003977
2013-01-15,0.004054
2013-01-14,0.004041
2013-01-11,0.004027
2013-01-10,0.003988
2013-01-09,0.004273
2013-01-08,0.004231
2013-01-07,0.004238
2013-01-04,0.004261
2013-01-03,0.004261
2013-01-02,0.0043
2012-12-31,0.004275
2012-12-28,0.004294
2012-12-27,0.004299
2012-12-24,0.004456
2012-12-21,0.004335
2012-12-20,0.004276
2012-12-19,0.004312
2012-12-18,0.004331
2012-12-17,0.004332
2012-12-14,0.004293
2012-12-13,0.004309
2012-12-12,0.00431
2012-12-11,0.004304
2012-12-10,0.004308
2012-12-07,0.004331
2012-12-06,0.004287
2012-12-05,0.004287
2012-12-04,0.004255
2012-12-03,0.00427
2012-11-30,0.004327
2012-11-29,0.004334
2012-11-28,0.004334
2012-11-27,0.004306
2012-11-26,0.004265
2012-11-23,0.004251
2012-11-22,0.004271
2012-11-21,0.004187
2012-11-20,0.004164
2012-11-19,0.004156
2012-11-16,0.004153
2012-11-15,0.004037
2012-11-14,0.004031
2012-11-13,0.004055
2012-11-12,0.004235
2012-11-09,0.004414
2012-11-08,0.00436
2012-11-07,0.004379
2012-11-06,0.004354
2012-11-05,0.004359
2012-11-02,0.004344
2012-11-01,0.004321
2012-10-31,0.004088
2012-10-30,0.004349
2012-10-29,0.004315
2012-10-26,0.004347
2012-10-25,0.004332
2012-10-24,0.004324
2012-10-23,0.004365
2012-10-22,0.004388
2012-10-19,0.00439
2012-10-18,0.004358
2012-10-17,0.004351
2012-10-16,0.004331
2012-10-15,0.004295
2012-10-12,0.004363
2012-10-11,0.004361
2012-10-10,0.004334
2012-10-09,0.004353
2012-10-08,0.004378
2012-10-05,0.004379
2012-10-04,0.004348
2012-10-03,0.004312
2012-10-02,0.004325
2012-10-01,0.004293
2012-09-28,0.003938
2012-09-27,0.004273
2012-09-26,0.004263
2012-09-25,0.004311
2012-09-24,0.004291
2012-09-21,0.004313
2012-09-20,0.004293
2012-09-19,0.004211
2012-09-18,0.004184
2012-09-17,0.00415
2012-09-14,0.004194
2012-09-13,0.004193
2012-09-12,0.004196
2012-09-11,0.004227
2012-09-10,0.004256
2012-09-07,0.00423
2012-09-06,0.004432
2012-09-05,0.004465
2012-09-04,0.004513
2012-09-03,0.004481
2012-08-31,0.004298
2012-08-30,0.00446
2012-08-29,0.004575
2012-08-28,0.004585
2012-08-24,0.004463
2012-08-23,0.004513
2012-08-22,0.004572
2012-08-21,0.004536
2012-08-20,0.00445
2012-08-17,0.004408
2012-08-16,0.004562
2012-08-15,0.004584
2012-08-14,0.004446
2012-08-13,0.004526
2012-08-10,0.004422
2012-08-09,0.0045
2012-08-08,0.004489
2012-08-07,0.004562
2012-08-06,0.00447
2012-08-03,0.004566
2012-08-02,0.004434
2012-08-01,0.004589
2012-07-31,0.004553
2012-07-30,0.004579
2012-07-27,0.004629
2012-07-26,0.004548
2012-07-25,0.004591
2012-07-24,0.004583
2012-07-23,0.004618
2012-07-20,0.004641
2012-07-19,0.004607
2012-07-18,0.00462
2012-07-17,0.004634
2012-07-16,0.004605
2012-07-13,0.004661
2012-07-12,0.00464
2012-07-11,0.004713
2012-07-10,0.004676
2012-07-09,0.004685
2012-07-06,0.004678
2012-07-05,0.004713
2012-07-04,0.004723
2012-07-03,0.004763
2012-07-02,0.004742
2012-06-29,0.004586
2012-06-28,0.004749
2012-06-27,0.00488
2012-06-26,0.004842
2012-06-25,0.004869
2012-06-22,0.004818
2012-06-21,0.004941
2012-06-20,0.004933
2012-06-19,0.004891
2012-06-18,0.004941
2012-06-15,0.00491
2012-06-14,0.004864
2012-06-13,0.00491
2012-06-12,0.004787
2012-06-11,0.004847
2012-06-08,0.004874
2012-06-07,0.004881
2012-06-06,0.00486
2012-06-01,0.004935
2012-05-31,0.004939
2012-05-30,0.004927
2012-05-29,0.004871
2012-05-28,0.004894
2012-05-25,0.004881
2012-05-24,0.004845
2012-05-23,0.004899
2012-05-22,0.004866
2012-05-21,0.004863
2012-05-18,0.004859
2012-05-17,0.004867
2012-05-16,0.004873
2012-05-15,0.004856
2012-05-14,0.004863
2012-05-11,0.004812
2012-05-10,0.004934
2012-05-09,0.004779
2012-05-08,0.004733
2012-05-04,0.00479
2012-05-03,0.004742
2012-05-02,0.004815
2012-05-01,0.004748
2012-04-30,0.004785
2012-04-27,0.004749
2012-04-26,0.004774
2012-04-25,0.004796
2012-04-24,0.004826
2012-04-23,0.004836
2012-04-20,0.004899
2012-04-19,0.004915
2012-04-18,0.004848
2012-04-17,0.004888
2012-04-16,0.004907
2012-04-13,0.00493
2012-04-12,0.004932
2012-04-11,0.005039
2012-04-10,0.00496
2012-04-05,0.004834
2012-04-04,0.004789
2012-04-03,0.004838
2012-04-02,0.004816
2012-03-30,0.004775
2012-03-29,0.004957
2012-03-28,0.004885
2012-03-27,0.004913
2012-03-26,0.004986
2012-03-23,0.004969
2012-03-22,0.005024
2012-03-21,0.004934
2012-03-20,0.004885
2012-03-19,0.004859
2012-03-16,0.004796
2012-03-15,0.004831
2012-03-14,0.004765
2012-03-13,0.00486
2012-03-12,0.00483
2012-03-09,0.00482
2012-03-08,0.004799
2012-03-07,0.004924
2012-03-06,0.004992
2012-03-05,0.004984
2012-03-02,0.004946
2012-03-01,0.005065
2012-02-29,0.005047
2012-02-28,0.005017
2012-02-27,0.00498
2012-02-24,0.004971
2012-02-23,0.005004
2012-02-22,0.004957
2012-02-21,0.004922
2012-02-20,0.005013
2012-02-17,0.004975
2012-02-16,0.005015
2012-02-15,0.005104
2012-02-14,0.004947
2012-02-13,0.00492
2012-02-10,0.004968
2012-02-09,0.005037
2012-02-08,0.004981
2012-02-07,0.004989
2012-02-06,0.004997
2012-02-03,0.00497
2012-02-02,0.00502
2012-02-01,0.00501
2012-01-31,0.0051
2012-01-30,0.005252
2012-01-27,0.005182
2012-01-26,0.005177
2012-01-25,0.005171
2012-01-24,0.005115
2012-01-23,0.005211
2012-01-20,0.005081
2012-01-19,0.005118
2012-01-18,0.00522
2012-01-17,0.005181
2012-01-16,0.005244
2012-01-13,0.005152
2012-01-12,0.005057
2012-01-11,0.005156
2012-01-10,0.00519
2012-01-09,0.005128
2012-01-06,0.005038
2012-01-05,0.005077
2012-01-04,0.005269
2012-01-03,0.005169
2011-12-30,0.004578
2011-12-29,0.005012
2011-12-28,0.005086
2011-12-23,0.005037
2011-12-22,0.005138
2011-12-21,0.005119
2011-12-20,0.005198
2011-12-19,0.005295
2011-12-16,0.005234
2011-12-15,0.005279
2011-12-14,0.005271
2011-12-13,0.005423
2011-12-12,0.005376
2011-12-09,0.005292
2011-12-08,0.005392
2011-12-07,0.005264
2011-12-06,0.005272
2011-12-05,0.005273
2011-12-02,0.005231
2011-12-01,0.00524
2011-11-30,0.005327
2011-11-29,0.005353
2011-11-28,0.005305
2011-11-25,0.005319
2011-11-24,0.005384
2011-11-23,0.00545
2011-11-22,0.005302
2011-11-21,0.005422
2011-11-18,0.005318
2011-11-17,0.005385
2011-11-16,0.005381
2011-11-15,0.005401
2011-11-14,0.00534
2011-11-11,0.00532
2011-11-10,0.00533
2011-11-09,0.005355
2011-11-08,0.005429
2011-11-07,0.005328
2011-11-04,0.005277
2011-11-03,0.005299
2011-11-02,0.005302
2011-11-01,0.005312
2011-10-31,0.00527
2011-10-28,0.005231
2011-10-27,0.005317
2011-10-26,0.005307
2011-10-25,0.005309
2011-10-24,0.005393
2011-10-21,0.005319
2011-10-20,0.005318
2011-10-19,0.005297
2011-10-18,0.005483
2011-10-17,0.005299
2011-10-14,0.005259
2011-10-13,0.005327
2011-10-12,0.005385
2011-10-11,0.005433
2011-10-10,0.005376
2011-10-07,0.005268
2011-10-06,0.005268
2011-10-05,0.005294
2011-10-04,0.005765
2011-10-03,0.005601
2011-09-30,0.006487
2011-09-29,0.005634
2011-09-28,0.005501
2011-09-27,0.005393
2011-09-26,0.005432
2011-09-23,0.005336
2011-09-22,0.005441
2011-09-21,0.005464
2011-09-20,0.005581
2011-09-19,0.005398
2011-09-16,0.005372
2011-09-15,0.005499
2011-09-14,0.005458
2011-09-13,0.005416
2011-09-12,0.005347
2011-09-09,0.005415
2011-09-08,0.005438
2011-09-07,0.0054
2011-09-06,0.005413
2011-09-05,0.005345
2011-09-02,0.005389
